,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Global_Score
36582,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190627_111000.WAV,GRABADOR-SDZG-AM-24,20190627_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:10:00 27/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:00:39-08:00,WAV,WAV,audio/x-wav,0.966848135
38165,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190708_110000.WAV,GRABADOR-SDZG-AM-24,20190708_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:00:00 08/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:17:13-08:00,WAV,WAV,audio/x-wav,0.9890037179
1333,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_210000.WAV,GRABADOR-SDZG-AM-1,20190625_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:00:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:54:57-08:00,WAV,WAV,audio/x-wav,0.8908231854
48261,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190705_225000.WAV,GRABADOR-SDZG-AM-27,20190705_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:50:00 05/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:41:28-08:00,WAV,WAV,audio/x-wav,0.007225841284
45511,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190616_203000.WAV,GRABADOR-SDZG-AM-27,20190616_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:30:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:15:29-08:00,WAV,WAV,audio/x-wav,0.9830838442
49319,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190618_220000.WAV,GRABADOR-SDZG-AM-29,20190618_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:00:00 18/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.7V.,AudioMoth 247AA5015BA446E5,2019:12:08 10:55:31-08:00,WAV,WAV,audio/x-wav,0.9307695031
49323,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190618_224000.WAV,GRABADOR-SDZG-AM-29,20190618_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:40:00 18/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.7V.,AudioMoth 247AA5015BA446E5,2019:12:08 10:55:52-08:00,WAV,WAV,audio/x-wav,0.08247342706
27824,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190624_215000.WAV,GRABADOR-SDZG-AM-22,20190624_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:50:00 24/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:39:27-08:00,WAV,WAV,audio/x-wav,0.7173073888
49462,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190619_215000.WAV,GRABADOR-SDZG-AM-29,20190619_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:50:00 19/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446E5,2019:12:08 11:07:50-08:00,WAV,WAV,audio/x-wav,0.2805733681
35353,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190618_222000.WAV,GRABADOR-SDZG-AM-24,20190618_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:20:00 18/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:14:48-08:00,WAV,WAV,audio/x-wav,0.9697700739
22113,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190617_210000.WAV,GRABADOR-SDZG-AM-2,20190617_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:00:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:05:07-08:00,WAV,WAV,audio/x-wav,0.9931334257
